epoch_h,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,hyper_param,hp_update
98,0.4125441312789917,0.92,4.6084980964660645,0.14,4.350311756134033,0.12,"tensor([-6.0923, -1.1564, -6.1663,  ..., -2.5303, -4.7355, -3.5285],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
99,0.39951080083847046,0.92,4.788653373718262,0.16,4.640363693237305,0.06,"tensor([-6.1090, -1.1378, -6.1760,  ..., -2.5486, -4.7359, -3.5362],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
100,0.4164826273918152,0.9,4.718806266784668,0.16,4.618093967437744,0.08,"tensor([-6.1172, -1.1318, -6.1790,  ..., -2.5303, -4.7391, -3.5439],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
101,0.4209941029548645,0.94,4.710907459259033,0.16,4.546165943145752,0.1,"tensor([-6.1266, -1.1171, -6.1887,  ..., -2.5020, -4.7600, -3.5526],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
102,0.4164774417877197,0.94,4.662367343902588,0.12,4.375561714172363,0.12,"tensor([-6.1187, -1.1287, -6.1872,  ..., -2.4941, -4.7678, -3.5600],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
103,0.39609745144844055,0.92,4.60799503326416,0.2,4.608180046081543,0.06,"tensor([-6.1412, -1.1059, -6.1980,  ..., -2.4780, -4.7646, -3.5677],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
104,0.40629225969314575,0.92,4.323923587799072,0.14,4.177495956420898,0.12,"tensor([-6.1494, -1.1001, -6.2023,  ..., -2.4550, -4.7740, -3.5753],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
105,0.44099709391593933,0.94,4.243255138397217,0.14,4.180304050445557,0.1,"tensor([-6.1491, -1.1058, -6.2001,  ..., -2.4492, -4.7847, -3.5817],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
106,0.3712153136730194,0.96,4.517515182495117,0.18,4.457723617553711,0.08,"tensor([-6.1651, -1.0868, -6.2114,  ..., -2.4340, -4.7917, -3.5901],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
107,0.388410747051239,0.9,4.548269271850586,0.18,4.563077926635742,0.08,"tensor([-6.1808, -1.0691, -6.2199,  ..., -2.4141, -4.7967, -3.5984],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
108,0.40027573704719543,0.9,4.507856845855713,0.1,4.408371448516846,0.12,"tensor([-6.1909, -1.0579, -6.2257,  ..., -2.3818, -4.8084, -3.6065],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
109,0.5007015466690063,0.84,4.558260917663574,0.2,4.512637138366699,0.1,"tensor([-6.2085, -1.0365, -6.2369,  ..., -2.3443, -4.8236, -3.6154],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
110,0.5566341280937195,0.74,4.5544352531433105,0.2,4.648674011230469,0.08,"tensor([-6.2197, -1.0227, -6.2433,  ..., -2.3043, -4.8303, -3.6240],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
111,0.4940428137779236,0.76,4.250625133514404,0.16,4.270872116088867,0.08,"tensor([-6.2287, -1.0119, -6.2493,  ..., -2.2717, -4.8383, -3.6330],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
112,0.42956531047821045,0.9,4.046769618988037,0.14,3.986487627029419,0.08,"tensor([-6.2387, -1.0020, -6.2542,  ..., -2.2447, -4.8491, -3.6395],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
113,0.46307796239852905,0.94,4.081286907196045,0.14,4.036578178405762,0.14,"tensor([-6.2425, -0.9967, -6.2590,  ..., -2.2167, -4.8587, -3.6466],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
114,0.4156838357448578,0.98,4.213683605194092,0.12,4.09299373626709,0.08,"tensor([-6.2426, -0.9966, -6.2612,  ..., -2.2102, -4.8655, -3.6537],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
115,0.4182082712650299,0.94,4.1865315437316895,0.12,4.032933712005615,0.12,"tensor([-6.2557, -0.9805, -6.2695,  ..., -2.2017, -4.8697, -3.6594],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
116,0.40667039155960083,0.94,4.308322906494141,0.14,4.213144302368164,0.1,"tensor([-6.2554, -0.9851, -6.2693,  ..., -2.1839, -4.8793, -3.6656],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
117,0.39943787455558777,0.98,4.2861857414245605,0.18,4.325477123260498,0.08,"tensor([-6.2658, -0.9748, -6.2737,  ..., -2.1631, -4.8836, -3.6717],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
118,0.47245553135871887,0.9,4.250782012939453,0.2,4.171823501586914,0.08,"tensor([-6.2831, -0.9532, -6.2841,  ..., -2.1415, -4.8938, -3.6785],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
119,0.39338362216949463,0.94,4.254356861114502,0.2,4.277453899383545,0.08,"tensor([-6.2853, -0.9533, -6.2864,  ..., -2.1145, -4.9003, -3.6854],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
120,0.4220980405807495,0.96,4.074418067932129,0.16,4.104041576385498,0.1,"tensor([-6.2882, -0.9517, -6.2885,  ..., -2.0932, -4.9073, -3.6916],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
121,0.41029220819473267,0.92,4.127132415771484,0.16,4.112864971160889,0.1,"tensor([-6.2907, -0.9504, -6.2904,  ..., -2.0772, -4.9146, -3.6976],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
122,0.42186439037323,0.9,4.244974136352539,0.18,4.28047513961792,0.06,"tensor([-6.2974, -0.9433, -6.2938,  ..., -2.0551, -4.9214, -3.7037],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
123,0.41359415650367737,0.84,4.179391384124756,0.2,4.271625518798828,0.04,"tensor([-6.3007, -0.9407, -6.2958,  ..., -2.0512, -4.9252, -3.7099],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
124,0.4081478416919708,0.98,3.9882805347442627,0.08,3.923036575317383,0.14,"tensor([-6.2996, -0.9453, -6.2952,  ..., -2.0301, -4.9270, -3.7143],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
125,0.4324153661727905,0.92,3.8177402019500732,0.2,3.8316304683685303,0.14,"tensor([-6.3012, -0.9438, -6.2979,  ..., -2.0033, -4.9340, -3.7199],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
126,0.474303662776947,0.84,3.948559522628784,0.2,4.068370819091797,0.08,"tensor([-6.3080, -0.9362, -6.3021,  ..., -1.9827, -4.9391, -3.7259],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
127,0.45469197630882263,0.86,4.065486431121826,0.22,4.104218482971191,0.08,"tensor([-6.3151, -0.9279, -6.3082,  ..., -1.9519, -4.9511, -3.7320],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
128,0.37687233090400696,0.98,4.021644115447998,0.2,4.044767379760742,0.08,"tensor([-6.3199, -0.9227, -6.3120,  ..., -1.9255, -4.9647, -3.7377],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
129,0.39341098070144653,0.96,3.969273328781128,0.12,3.8901162147521973,0.14,"tensor([-6.3161, -0.9300, -6.3111,  ..., -1.9151, -4.9719, -3.7423],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
130,0.4161968231201172,0.88,3.948824882507324,0.16,3.835108757019043,0.14,"tensor([-6.3150, -0.9330, -6.3114,  ..., -1.9144, -4.9750, -3.7464],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
131,0.45213520526885986,0.94,4.004785537719727,0.14,4.001245021820068,0.1,"tensor([-6.3174, -0.9312, -6.3136,  ..., -1.9355, -4.9791, -3.7505],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
132,0.4011119604110718,0.94,4.000442028045654,0.1,3.846562385559082,0.1,"tensor([-6.3164, -0.9361, -6.3129,  ..., -1.9500, -4.9837, -3.7545],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
133,0.395691841840744,0.94,3.949841260910034,0.16,3.92130184173584,0.12,"tensor([-6.3137, -0.9434, -6.3111,  ..., -1.9314, -4.9880, -3.7587],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
134,0.38674452900886536,1.0,3.962583065032959,0.18,3.8499860763549805,0.14,"tensor([-6.3076, -0.9552, -6.3075,  ..., -1.9135, -4.9985, -3.7632],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
135,0.4212648868560791,0.9,4.109090805053711,0.18,4.114684581756592,0.1,"tensor([-6.3096, -0.9557, -6.3093,  ..., -1.8846, -5.0095, -3.7684],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
136,0.41981616616249084,0.94,3.9495434761047363,0.22,4.067829132080078,0.08,"tensor([-6.3083, -0.9607, -6.3093,  ..., -1.8566, -5.0170, -3.7738],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
137,0.5008214116096497,0.82,3.897876024246216,0.2,3.868396043777466,0.1,"tensor([-6.3094, -0.9638, -6.3089,  ..., -1.8410, -5.0286, -3.7787],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
138,0.3751836121082306,0.98,3.8625094890594482,0.14,3.9186174869537354,0.12,"tensor([-6.3115, -0.9650, -6.3101,  ..., -1.8417, -5.0337, -3.7829],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
139,0.39937537908554077,0.96,3.8580641746520996,0.24,4.040037155151367,0.08,"tensor([-6.3104, -0.9696, -6.3093,  ..., -1.8224, -5.0385, -3.7872],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
140,0.42969226837158203,0.94,3.8770198822021484,0.16,3.9598169326782227,0.08,"tensor([-6.3084, -0.9759, -6.3082,  ..., -1.7954, -5.0494, -3.7914],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
141,0.3851906657218933,0.94,3.767942428588867,0.18,3.9798877239227295,0.08,"tensor([-6.3098, -0.9766, -6.3095,  ..., -1.7879, -5.0540, -3.7953],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
142,0.44276896119117737,0.9,3.7784883975982666,0.24,3.946751117706299,0.08,"tensor([-6.3133, -0.9766, -6.3106,  ..., -1.7691, -5.0598, -3.7986],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
143,0.3992772698402405,0.96,3.8290188312530518,0.14,3.9298465251922607,0.08,"tensor([-6.3104, -0.9838, -6.3076,  ..., -1.7489, -5.0714, -3.8026],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
144,0.4363655149936676,0.94,3.6863558292388916,0.2,3.9049620628356934,0.1,"tensor([-6.3089, -0.9906, -6.3044,  ..., -1.7384, -5.0743, -3.8058],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
145,0.4005156457424164,0.96,3.96207332611084,0.18,4.014187812805176,0.06,"tensor([-6.3039, -0.9995, -6.3004,  ..., -1.7107, -5.0819, -3.8102],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
146,0.4608747363090515,0.88,3.8876242637634277,0.2,4.036553382873535,0.08,"tensor([-6.3024, -1.0044, -6.2983,  ..., -1.6886, -5.0893, -3.8145],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
147,0.39051949977874756,0.96,3.950303554534912,0.16,4.0543437004089355,0.08,"tensor([-6.2963, -1.0127, -6.2949,  ..., -1.6688, -5.0980, -3.8184],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
148,0.403845876455307,0.96,3.6751339435577393,0.2,3.778771162033081,0.08,"tensor([-6.2851, -1.0268, -6.2889,  ..., -1.6566, -5.1053, -3.8211],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
149,0.5952705144882202,0.8,3.708465814590454,0.12,3.668839454650879,0.1,"tensor([-6.2736, -1.0401, -6.2828,  ..., -1.6689, -5.1075, -3.8231],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
150,0.45211610198020935,0.92,3.6285934448242188,0.18,3.7570483684539795,0.1,"tensor([-6.2725, -1.0429, -6.2818,  ..., -1.6841, -5.1081, -3.8259],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
151,0.4051787257194519,0.9,3.6581790447235107,0.18,3.8564202785491943,0.06,"tensor([-6.2701, -1.0476, -6.2793,  ..., -1.6812, -5.1118, -3.8291],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
152,0.42378121614456177,0.98,3.706015110015869,0.22,3.88254976272583,0.1,"tensor([-6.2633, -1.0558, -6.2753,  ..., -1.6569, -5.1174, -3.8322],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
153,0.4256446063518524,0.9,3.6645374298095703,0.16,3.748631477355957,0.1,"tensor([-6.2516, -1.0677, -6.2690,  ..., -1.6366, -5.1230, -3.8352],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
154,0.4702521860599518,0.9,3.638583183288574,0.18,3.8022027015686035,0.12,"tensor([-6.2502, -1.0714, -6.2664,  ..., -1.6376, -5.1237, -3.8376],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
155,0.41597896814346313,0.94,3.6934027671813965,0.14,3.765004873275757,0.1,"tensor([-6.2453, -1.0774, -6.2630,  ..., -1.6374, -5.1311, -3.8403],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
156,0.4306747317314148,0.98,3.644702672958374,0.26,3.7671759128570557,0.1,"tensor([-6.2360, -1.0870, -6.2577,  ..., -1.6149, -5.1413, -3.8427],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
157,0.36810940504074097,0.98,3.7524054050445557,0.2,3.9147226810455322,0.08,"tensor([-6.2260, -1.0965, -6.2523,  ..., -1.5909, -5.1447, -3.8455],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
158,0.4127381145954132,0.92,3.6420857906341553,0.22,3.7718992233276367,0.1,"tensor([-6.2175, -1.1051, -6.2468,  ..., -1.5759, -5.1531, -3.8477],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
159,0.4323054254055023,0.92,3.6115057468414307,0.14,3.644960641860962,0.1,"tensor([-6.2078, -1.1144, -6.2404,  ..., -1.5825, -5.1577, -3.8496],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
160,0.4623061716556549,0.9,3.7397024631500244,0.18,3.9871695041656494,0.04,"tensor([-6.1992, -1.1231, -6.2342,  ..., -1.5593, -5.1668, -3.8520],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
161,0.5412837266921997,0.8,3.7392618656158447,0.2,3.942662239074707,0.06,"tensor([-6.1904, -1.1304, -6.2300,  ..., -1.5248, -5.1782, -3.8545],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
162,0.40200233459472656,0.96,3.5419487953186035,0.2,3.7507314682006836,0.06,"tensor([-6.1817, -1.1384, -6.2242,  ..., -1.5123, -5.1843, -3.8563],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
163,0.47757208347320557,0.86,3.5521745681762695,0.16,3.513766288757324,0.12,"tensor([-6.1710, -1.1469, -6.2186,  ..., -1.5081, -5.1912, -3.8578],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
164,0.4243565499782562,0.9,3.60795259475708,0.16,3.8311309814453125,0.12,"tensor([-6.1681, -1.1502, -6.2170,  ..., -1.4925, -5.1938, -3.8595],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
165,0.41247814893722534,0.92,3.6446948051452637,0.2,3.9137463569641113,0.1,"tensor([-6.1617, -1.1561, -6.2127,  ..., -1.4806, -5.1978, -3.8612],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
166,0.4023324251174927,0.96,3.6848723888397217,0.14,3.7116189002990723,0.12,"tensor([-6.1594, -1.1585, -6.2113,  ..., -1.4831, -5.2044, -3.8625],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
167,0.39889979362487793,0.96,3.614455461502075,0.22,3.829526901245117,0.1,"tensor([-6.1470, -1.1679, -6.2043,  ..., -1.4709, -5.2101, -3.8638],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
168,0.3798941373825073,0.96,3.633542537689209,0.22,3.836019992828369,0.1,"tensor([-6.1385, -1.1745, -6.1993,  ..., -1.4565, -5.2168, -3.8651],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
169,0.413057416677475,0.96,3.658905029296875,0.2,3.876136064529419,0.08,"tensor([-6.1338, -1.1781, -6.1975,  ..., -1.4264, -5.2273, -3.8664],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
170,0.46966835856437683,0.9,3.5108282566070557,0.18,3.6638195514678955,0.14,"tensor([-6.1237, -1.1848, -6.1923,  ..., -1.4124, -5.2311, -3.8673],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
171,0.4295651912689209,0.94,3.4991462230682373,0.16,3.539280414581299,0.14,"tensor([-6.1098, -1.1945, -6.1833,  ..., -1.4119, -5.2369, -3.8679],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
172,0.4903777241706848,0.84,3.544750928878784,0.12,3.6960980892181396,0.1,"tensor([-6.1048, -1.1985, -6.1797,  ..., -1.4266, -5.2375, -3.8686],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
173,0.41138917207717896,0.96,3.491297721862793,0.18,3.663576364517212,0.08,"tensor([-6.0947, -1.2048, -6.1744,  ..., -1.4159, -5.2401, -3.8691],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
174,0.5567641258239746,0.82,3.7685887813568115,0.18,4.054134368896484,0.08,"tensor([-6.0831, -1.2116, -6.1687,  ..., -1.3873, -5.2531, -3.8697],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
175,0.5260494351387024,0.88,3.509580612182617,0.18,3.709158420562744,0.16,"tensor([-6.0718, -1.2188, -6.1623,  ..., -1.3517, -5.2600, -3.8700],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
176,0.4510526657104492,0.92,3.3769609928131104,0.16,3.5441031455993652,0.1,"tensor([-6.0548, -1.2283, -6.1533,  ..., -1.3468, -5.2644, -3.8702],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
177,0.48129573464393616,0.94,3.382553815841675,0.16,3.5658273696899414,0.08,"tensor([-6.0405, -1.2364, -6.1443,  ..., -1.3687, -5.2670, -3.8701],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
178,0.4463410973548889,0.92,3.385669469833374,0.18,3.486379384994507,0.12,"tensor([-6.0302, -1.2425, -6.1378,  ..., -1.3422, -5.2678, -3.8700],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
179,0.4636257290840149,0.94,3.4791834354400635,0.22,3.6852262020111084,0.1,"tensor([-6.0166, -1.2500, -6.1304,  ..., -1.3189, -5.2725, -3.8697],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
180,0.45849236845970154,0.9,3.418393135070801,0.14,3.47593355178833,0.1,"tensor([-6.0058, -1.2563, -6.1233,  ..., -1.3280, -5.2786, -3.8692],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
181,0.4738309979438782,0.92,3.485701560974121,0.18,3.5280508995056152,0.14,"tensor([-5.9879, -1.2656, -6.1134,  ..., -1.3136, -5.2847, -3.8688],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
182,0.4260556101799011,0.94,3.377305269241333,0.2,3.6216137409210205,0.1,"tensor([-5.9790, -1.2707, -6.1069,  ..., -1.3067, -5.2877, -3.8681],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
